project_name,functional_unit,metal,production_route,recycled_content_pct,electricity_kWh_per_FU,electricity_grid_region,fuel_MJ_per_FU,fuel_type,transport_mode,transport_distance_km,process_yield_pct,end_of_life_recycle_rate_pct,product_lifetime_years,region,data_confidence
Co-proj-4270,1 tonne,Copper,secondary,41,1425,CN-Grid,113,coal,rail,186,93,85,38,Europe,predicted
Al-proj-4271,1 tonne,Aluminium,secondary,86,3770,US-Grid,925,coal,truck,1168,85,34,6,Europe,extracted
Co-proj-4272,1 tonne,Copper,secondary,46,3676,US-Grid,235,biomass,truck,933,88,85,30,Europe,predicted
Co-proj-4273,1 tonne,Copper,mix,68,6123,CN-Grid,209,biomass,truck,1002,93,60,34,India,user
Al-proj-4274,1 tonne,Aluminium,secondary,71,2031,US-Grid,1802,biomass,ship,1176,88,28,42,India,user
Co-proj-4275,1 tonne,Copper,secondary,76,4245,IN-Grid,1264,coal,truck,1899,94,28,32,China,extracted
Co-proj-4276,1 tonne,Copper,mix,86,6158,US-Grid,517,natural_gas,rail,411,86,81,44,China,user
Al-proj-4277,1 tonne,Aluminium,primary,34,8604,EU-Grid,1062,oil,truck,642,93,32,37,India,extracted
Co-proj-4278,1 tonne,Copper,primary,64,11039,CN-Grid,231,coal,rail,1249,94,78,34,USA,user
Al-proj-4279,1 tonne,Aluminium,primary,51,6433,EU-Grid,1254,biomass,rail,546,93,79,43,USA,extracted
Co-proj-4280,1 tonne,Copper,mix,22,4580,US-Grid,201,coal,rail,204,98,27,10,India,extracted
Co-proj-4281,1 tonne,Copper,primary,75,12289,US-Grid,1643,biomass,ship,1958,94,33,33,India,predicted
Co-proj-4282,1 tonne,Copper,mix,53,4981,US-Grid,1262,coal,rail,1031,98,89,43,China,user
Co-proj-4283,1 tonne,Copper,primary,65,15621,EU-Grid,1831,biomass,rail,254,91,71,43,China,predicted
Co-proj-4284,1 tonne,Copper,mix,79,2808,EU-Grid,1604,natural_gas,ship,519,88,56,46,USA,user
Al-proj-4285,1 tonne,Aluminium,primary,25,13374,CN-Grid,902,biomass,rail,1660,96,27,35,China,extracted
Co-proj-4286,1 tonne,Copper,secondary,63,3470,US-Grid,610,natural_gas,truck,232,91,63,21,China,user
Al-proj-4287,1 tonne,Aluminium,mix,68,2768,CN-Grid,1264,natural_gas,ship,411,86,73,23,Europe,extracted
Co-proj-4288,1 tonne,Copper,primary,31,8667,CN-Grid,577,coal,ship,1823,85,48,9,Europe,predicted
Co-proj-4289,1 tonne,Copper,primary,52,4747,EU-Grid,692,oil,truck,1930,95,90,18,China,extracted
Al-proj-4290,1 tonne,Aluminium,secondary,21,4002,EU-Grid,1812,natural_gas,truck,684,91,24,16,India,user
Co-proj-4291,1 tonne,Copper,primary,23,23222,US-Grid,1195,oil,ship,1535,94,36,13,India,extracted
Al-proj-4292,1 tonne,Aluminium,primary,90,4439,EU-Grid,249,natural_gas,ship,1019,92,44,27,India,predicted
Co-proj-4293,1 tonne,Copper,primary,85,12707,IN-Grid,918,oil,ship,121,88,41,41,Europe,extracted
Al-proj-4294,1 tonne,Aluminium,primary,78,12152,CN-Grid,1974,oil,ship,684,86,48,10,India,extracted
Co-proj-4295,1 tonne,Copper,mix,89,5371,EU-Grid,1819,natural_gas,rail,1546,90,93,22,USA,predicted
Al-proj-4296,1 tonne,Aluminium,mix,86,2899,EU-Grid,1438,coal,truck,220,91,90,23,USA,user
Al-proj-4297,1 tonne,Aluminium,secondary,38,2108,CN-Grid,1354,biomass,ship,652,93,48,43,Europe,predicted
Al-proj-4298,1 tonne,Aluminium,secondary,33,1823,IN-Grid,473,natural_gas,ship,1614,88,68,30,China,predicted
Co-proj-4299,1 tonne,Copper,primary,30,9746,IN-Grid,1064,biomass,ship,693,97,42,31,USA,predicted
Co-proj-4300,1 tonne,Copper,primary,59,21452,EU-Grid,110,coal,rail,1669,95,69,34,India,predicted
Co-proj-4301,1 tonne,Copper,secondary,39,7507,EU-Grid,1048,biomass,ship,81,87,26,38,Europe,extracted
Co-proj-4302,1 tonne,Copper,secondary,63,4022,EU-Grid,1053,natural_gas,truck,163,87,66,23,China,user
Al-proj-4303,1 tonne,Aluminium,primary,88,11648,US-Grid,890,oil,ship,1966,93,78,42,China,user
Al-proj-4304,1 tonne,Aluminium,mix,32,2644,CN-Grid,1784,coal,rail,511,94,43,16,India,user
Al-proj-4305,1 tonne,Aluminium,secondary,74,560,IN-Grid,1739,natural_gas,ship,1293,86,77,38,USA,user
Co-proj-4306,1 tonne,Copper,secondary,39,5828,IN-Grid,749,natural_gas,rail,1096,95,35,31,India,user
Co-proj-4307,1 tonne,Copper,mix,63,2141,CN-Grid,577,coal,truck,297,99,40,24,India,extracted
Al-proj-4308,1 tonne,Aluminium,secondary,40,1832,CN-Grid,1519,oil,truck,497,94,64,27,China,user
Co-proj-4309,1 tonne,Copper,primary,20,17383,IN-Grid,75,biomass,truck,431,87,42,34,China,extracted
Al-proj-4310,1 tonne,Aluminium,secondary,85,555,US-Grid,1278,coal,ship,1429,87,27,48,India,user
Co-proj-4311,1 tonne,Copper,primary,70,20052,CN-Grid,719,oil,ship,954,86,73,26,USA,predicted
Al-proj-4312,1 tonne,Aluminium,primary,52,8492,US-Grid,1861,natural_gas,rail,203,92,72,6,USA,predicted
Al-proj-4313,1 tonne,Aluminium,primary,72,4504,US-Grid,837,coal,rail,1398,89,63,48,India,extracted
Al-proj-4314,1 tonne,Aluminium,secondary,53,4919,CN-Grid,437,coal,rail,1064,98,30,16,Europe,extracted
Co-proj-4315,1 tonne,Copper,primary,42,16762,US-Grid,185,oil,rail,1290,92,71,48,Europe,extracted
Al-proj-4316,1 tonne,Aluminium,primary,69,12082,CN-Grid,145,coal,truck,776,95,92,8,Europe,extracted
Co-proj-4317,1 tonne,Copper,primary,90,21378,CN-Grid,1447,oil,ship,636,96,39,35,China,extracted
Al-proj-4318,1 tonne,Aluminium,mix,53,3631,US-Grid,1821,biomass,rail,1561,91,27,18,USA,user
Co-proj-4319,1 tonne,Copper,primary,43,6122,IN-Grid,480,coal,ship,103,95,39,10,China,predicted
Co-proj-4320,1 tonne,Copper,secondary,32,2920,EU-Grid,1838,coal,truck,1720,99,63,29,Europe,extracted
Co-proj-4321,1 tonne,Copper,primary,75,7282,EU-Grid,1797,biomass,truck,1152,88,53,18,Europe,extracted
Al-proj-4322,1 tonne,Aluminium,secondary,36,979,EU-Grid,312,biomass,truck,166,92,78,42,India,predicted
Al-proj-4323,1 tonne,Aluminium,mix,60,541,US-Grid,192,oil,rail,862,99,41,30,Europe,extracted
Co-proj-4324,1 tonne,Copper,secondary,25,7219,CN-Grid,686,oil,rail,801,85,39,48,India,user
Al-proj-4325,1 tonne,Aluminium,secondary,64,1272,CN-Grid,989,biomass,ship,1874,99,34,28,USA,user
Co-proj-4326,1 tonne,Copper,secondary,67,964,IN-Grid,864,natural_gas,truck,1308,89,73,43,China,user
Co-proj-4327,1 tonne,Copper,mix,48,1367,US-Grid,1536,biomass,ship,1147,90,73,45,Europe,user
Co-proj-4328,1 tonne,Copper,secondary,55,6271,CN-Grid,1508,oil,rail,399,91,21,23,Europe,predicted
Al-proj-4329,1 tonne,Aluminium,primary,66,2351,US-Grid,840,natural_gas,truck,413,85,93,23,China,user
Al-proj-4330,1 tonne,Aluminium,primary,71,8906,US-Grid,1638,natural_gas,rail,252,87,32,50,Europe,user
Al-proj-4331,1 tonne,Aluminium,secondary,45,3565,US-Grid,1787,biomass,rail,325,97,72,16,USA,extracted
Al-proj-4332,1 tonne,Aluminium,secondary,68,3238,EU-Grid,1785,biomass,ship,828,89,32,10,USA,predicted
Co-proj-4333,1 tonne,Copper,mix,45,5697,IN-Grid,624,biomass,ship,546,95,91,26,USA,extracted
Co-proj-4334,1 tonne,Copper,primary,47,4213,US-Grid,192,natural_gas,truck,1888,88,67,28,Europe,user
Co-proj-4335,1 tonne,Copper,mix,66,2525,IN-Grid,1075,coal,ship,993,94,59,5,USA,extracted
Al-proj-4336,1 tonne,Aluminium,mix,28,4355,EU-Grid,817,biomass,truck,1562,87,20,15,USA,extracted
Co-proj-4337,1 tonne,Copper,primary,29,6053,EU-Grid,1493,coal,rail,310,97,94,42,USA,predicted
Co-proj-4338,1 tonne,Copper,secondary,44,6374,US-Grid,1771,biomass,truck,249,99,76,9,Europe,predicted
Co-proj-4339,1 tonne,Copper,secondary,88,2845,EU-Grid,887,natural_gas,ship,1249,88,47,37,Europe,predicted
Co-proj-4340,1 tonne,Copper,mix,83,2040,IN-Grid,485,oil,ship,1376,94,86,40,USA,user
Al-proj-4341,1 tonne,Aluminium,primary,70,12230,US-Grid,110,oil,rail,888,94,90,8,India,user
Co-proj-4342,1 tonne,Copper,secondary,76,6778,US-Grid,1947,biomass,ship,914,91,79,20,Europe,user
Co-proj-4343,1 tonne,Copper,secondary,81,5197,IN-Grid,990,oil,rail,201,91,77,43,India,extracted
Al-proj-4344,1 tonne,Aluminium,secondary,73,3242,CN-Grid,1366,oil,truck,306,99,82,33,Europe,predicted
Co-proj-4345,1 tonne,Copper,mix,76,7434,US-Grid,278,coal,rail,1530,92,93,30,India,predicted
Al-proj-4346,1 tonne,Aluminium,mix,78,3897,US-Grid,1629,natural_gas,truck,119,88,66,43,USA,extracted
Al-proj-4347,1 tonne,Aluminium,mix,86,4484,CN-Grid,1295,biomass,truck,1277,89,53,8,USA,user
Co-proj-4348,1 tonne,Copper,mix,65,7628,IN-Grid,1948,biomass,rail,1113,93,58,44,China,predicted
Co-proj-4349,1 tonne,Copper,mix,59,2044,EU-Grid,70,oil,ship,697,95,79,26,USA,extracted
Al-proj-4350,1 tonne,Aluminium,secondary,20,752,CN-Grid,1950,oil,rail,1097,95,28,5,India,predicted
Co-proj-4351,1 tonne,Copper,primary,25,23978,EU-Grid,868,natural_gas,ship,985,97,73,33,India,predicted
Al-proj-4352,1 tonne,Aluminium,mix,22,3196,US-Grid,620,coal,ship,442,94,44,36,Europe,extracted
Al-proj-4353,1 tonne,Aluminium,secondary,41,1885,IN-Grid,1018,natural_gas,rail,692,90,60,37,India,predicted
Co-proj-4354,1 tonne,Copper,secondary,64,7491,IN-Grid,1465,coal,truck,570,94,57,46,USA,predicted
Co-proj-4355,1 tonne,Copper,secondary,82,7277,CN-Grid,915,natural_gas,truck,752,92,71,11,USA,user
Co-proj-4356,1 tonne,Copper,primary,30,19915,CN-Grid,1469,biomass,rail,1053,86,75,22,Europe,extracted
Al-proj-4357,1 tonne,Aluminium,primary,39,10029,IN-Grid,1124,oil,truck,1791,95,25,20,Europe,extracted
Al-proj-4358,1 tonne,Aluminium,primary,46,11350,CN-Grid,415,coal,ship,1154,88,91,20,India,predicted
Co-proj-4359,1 tonne,Copper,secondary,65,5740,US-Grid,954,biomass,rail,127,88,60,23,India,user
Co-proj-4360,1 tonne,Copper,primary,32,23206,US-Grid,1714,natural_gas,truck,754,88,37,37,Europe,user
Co-proj-4361,1 tonne,Copper,primary,36,9488,IN-Grid,707,biomass,ship,935,86,80,23,USA,predicted
Co-proj-4362,1 tonne,Copper,primary,25,2870,US-Grid,143,biomass,rail,784,96,69,42,China,user
Al-proj-4363,1 tonne,Aluminium,secondary,32,4224,IN-Grid,1745,biomass,rail,1144,97,59,5,Europe,predicted
Al-proj-4364,1 tonne,Aluminium,primary,73,2920,CN-Grid,1846,biomass,ship,116,90,35,38,India,user
Al-proj-4365,1 tonne,Aluminium,primary,43,6433,US-Grid,378,natural_gas,rail,1146,99,79,38,USA,predicted
Co-proj-4366,1 tonne,Copper,secondary,50,2279,EU-Grid,439,biomass,rail,938,93,52,28,China,extracted
Co-proj-4367,1 tonne,Copper,mix,68,6502,EU-Grid,70,coal,truck,1915,97,35,15,China,user
Co-proj-4368,1 tonne,Copper,mix,33,4117,CN-Grid,719,oil,rail,150,93,77,43,India,extracted
Al-proj-4369,1 tonne,Aluminium,mix,60,1953,IN-Grid,383,biomass,rail,226,98,30,27,India,extracted
Co-proj-4370,1 tonne,Copper,primary,48,16957,CN-Grid,522,natural_gas,rail,1177,95,60,10,Europe,user
Al-proj-4371,1 tonne,Aluminium,secondary,47,2847,US-Grid,813,biomass,truck,330,91,62,17,Europe,predicted
Al-proj-4372,1 tonne,Aluminium,secondary,33,1049,US-Grid,1882,biomass,rail,1496,99,31,44,India,user
Al-proj-4373,1 tonne,Aluminium,mix,62,3920,US-Grid,1698,biomass,rail,1332,97,54,12,India,user
Co-proj-4374,1 tonne,Copper,mix,52,6051,CN-Grid,1909,biomass,ship,672,96,21,49,India,user
Co-proj-4375,1 tonne,Copper,primary,38,11973,IN-Grid,163,coal,rail,949,92,47,48,Europe,predicted
Co-proj-4376,1 tonne,Copper,primary,63,15012,US-Grid,674,biomass,rail,397,87,78,14,India,predicted
Al-proj-4377,1 tonne,Aluminium,secondary,55,3341,EU-Grid,122,natural_gas,rail,1337,97,79,27,China,predicted
Co-proj-4378,1 tonne,Copper,primary,74,19909,US-Grid,1211,biomass,truck,736,94,80,15,USA,predicted
Al-proj-4379,1 tonne,Aluminium,secondary,42,3147,CN-Grid,373,oil,truck,915,95,74,22,USA,user
Co-proj-4380,1 tonne,Copper,secondary,58,2748,IN-Grid,51,biomass,rail,1293,93,27,17,India,predicted
Al-proj-4381,1 tonne,Aluminium,primary,73,3666,US-Grid,1139,coal,rail,69,98,50,18,USA,predicted
Co-proj-4382,1 tonne,Copper,primary,65,7820,EU-Grid,1095,biomass,truck,1249,94,56,15,USA,extracted
Al-proj-4383,1 tonne,Aluminium,secondary,77,4629,IN-Grid,222,natural_gas,truck,336,87,40,16,Europe,user
Al-proj-4384,1 tonne,Aluminium,mix,40,4851,IN-Grid,1433,coal,truck,558,91,56,13,India,extracted
Al-proj-4385,1 tonne,Aluminium,secondary,39,1062,CN-Grid,687,coal,rail,1862,94,58,17,Europe,user
Co-proj-4386,1 tonne,Copper,mix,75,4925,EU-Grid,1536,biomass,rail,270,92,85,33,China,user
Al-proj-4387,1 tonne,Aluminium,primary,67,4015,US-Grid,1551,biomass,truck,1114,87,54,29,China,predicted
Al-proj-4388,1 tonne,Aluminium,secondary,41,3015,US-Grid,914,natural_gas,ship,1787,96,83,43,USA,extracted
Al-proj-4389,1 tonne,Aluminium,primary,33,10661,US-Grid,323,oil,rail,382,92,29,42,USA,user
Al-proj-4390,1 tonne,Aluminium,primary,75,6788,US-Grid,521,natural_gas,truck,461,97,63,42,USA,extracted
Al-proj-4391,1 tonne,Aluminium,primary,46,12375,CN-Grid,1763,biomass,rail,947,92,23,24,USA,extracted
Al-proj-4392,1 tonne,Aluminium,primary,68,6780,CN-Grid,1591,natural_gas,truck,476,97,43,12,India,user
Co-proj-4393,1 tonne,Copper,secondary,85,3042,US-Grid,869,natural_gas,truck,597,95,69,39,India,user
Co-proj-4394,1 tonne,Copper,secondary,80,4190,EU-Grid,1807,oil,truck,1471,99,94,15,Europe,extracted
Co-proj-4395,1 tonne,Copper,secondary,81,6030,US-Grid,1756,oil,ship,1313,87,79,7,USA,user
Co-proj-4396,1 tonne,Copper,mix,35,1382,IN-Grid,74,biomass,rail,296,86,70,45,India,predicted
Co-proj-4397,1 tonne,Copper,primary,74,23287,US-Grid,1410,natural_gas,rail,720,92,29,8,China,user
Al-proj-4398,1 tonne,Aluminium,secondary,65,3462,IN-Grid,925,oil,rail,1482,87,77,36,China,extracted
Al-proj-4399,1 tonne,Aluminium,primary,81,8214,CN-Grid,290,coal,ship,1147,90,40,30,Europe,user
Al-proj-4400,1 tonne,Aluminium,secondary,30,635,US-Grid,706,oil,truck,1829,90,58,31,China,predicted
Al-proj-4401,1 tonne,Aluminium,primary,60,8264,EU-Grid,798,oil,truck,818,89,82,21,China,user
Co-proj-4402,1 tonne,Copper,primary,39,11198,CN-Grid,1447,natural_gas,truck,698,94,81,49,USA,extracted
Al-proj-4403,1 tonne,Aluminium,secondary,55,3238,CN-Grid,331,biomass,ship,966,88,58,8,China,extracted
Co-proj-4404,1 tonne,Copper,primary,45,9623,CN-Grid,1495,oil,truck,1068,88,62,48,Europe,user
Al-proj-4405,1 tonne,Aluminium,primary,45,1021,CN-Grid,1044,oil,ship,1397,94,86,30,Europe,user
Co-proj-4406,1 tonne,Copper,secondary,33,5342,EU-Grid,1848,biomass,truck,1182,98,34,42,Europe,extracted
Al-proj-4407,1 tonne,Aluminium,secondary,70,4082,CN-Grid,1736,natural_gas,ship,248,89,80,34,USA,extracted
Co-proj-4408,1 tonne,Copper,primary,71,5576,EU-Grid,1894,oil,ship,1244,88,24,39,USA,predicted
Co-proj-4409,1 tonne,Copper,primary,69,19491,US-Grid,1574,biomass,ship,1125,86,35,41,India,extracted
Co-proj-4410,1 tonne,Copper,mix,27,3738,IN-Grid,1862,biomass,ship,600,99,64,50,Europe,extracted
Al-proj-4411,1 tonne,Aluminium,mix,30,4644,EU-Grid,367,oil,rail,168,98,91,23,China,extracted
Al-proj-4412,1 tonne,Aluminium,secondary,46,1107,IN-Grid,1820,coal,ship,1076,97,22,48,USA,user
Al-proj-4413,1 tonne,Aluminium,secondary,37,3089,EU-Grid,1359,natural_gas,ship,1461,99,53,43,USA,user
Al-proj-4414,1 tonne,Aluminium,mix,24,2349,EU-Grid,866,oil,rail,689,88,40,31,USA,extracted
Co-proj-4415,1 tonne,Copper,mix,45,3480,IN-Grid,1128,biomass,truck,1054,95,25,49,Europe,user
Co-proj-4416,1 tonne,Copper,mix,42,2312,EU-Grid,1704,coal,ship,467,92,36,48,China,predicted
Co-proj-4417,1 tonne,Copper,secondary,66,4898,CN-Grid,737,coal,truck,1800,93,60,43,USA,extracted
Co-proj-4418,1 tonne,Copper,primary,53,22578,EU-Grid,1931,biomass,ship,1714,91,66,44,Europe,extracted
Co-proj-4419,1 tonne,Copper,secondary,57,2856,CN-Grid,136,oil,truck,61,96,62,36,USA,predicted
Al-proj-4420,1 tonne,Aluminium,secondary,44,4987,EU-Grid,967,natural_gas,truck,610,85,24,15,India,extracted
Co-proj-4421,1 tonne,Copper,mix,77,2278,EU-Grid,1476,natural_gas,truck,505,94,32,24,China,predicted
Al-proj-4422,1 tonne,Aluminium,secondary,77,4960,EU-Grid,1871,natural_gas,truck,403,94,44,15,USA,user
Al-proj-4423,1 tonne,Aluminium,primary,55,11205,EU-Grid,1936,oil,truck,1324,89,94,48,Europe,predicted
Al-proj-4424,1 tonne,Aluminium,secondary,68,2308,EU-Grid,526,oil,rail,400,90,49,21,USA,user
Al-proj-4425,1 tonne,Aluminium,secondary,21,1969,US-Grid,1124,natural_gas,ship,1209,86,25,9,China,user
Al-proj-4426,1 tonne,Aluminium,secondary,30,4701,IN-Grid,330,biomass,rail,627,97,73,12,USA,user
Al-proj-4427,1 tonne,Aluminium,primary,72,9268,EU-Grid,623,oil,rail,1050,98,73,45,China,extracted
Al-proj-4428,1 tonne,Aluminium,mix,51,2449,EU-Grid,269,coal,rail,145,89,50,7,China,user
Al-proj-4429,1 tonne,Aluminium,primary,81,3886,EU-Grid,1638,natural_gas,rail,535,91,61,7,China,predicted
Al-proj-4430,1 tonne,Aluminium,mix,57,2650,EU-Grid,1054,natural_gas,rail,1104,89,23,33,Europe,extracted
Al-proj-4431,1 tonne,Aluminium,mix,55,3759,IN-Grid,1015,biomass,ship,1064,98,78,15,USA,predicted
Al-proj-4432,1 tonne,Aluminium,mix,85,4741,US-Grid,1518,oil,rail,1126,95,46,45,Europe,extracted
Co-proj-4433,1 tonne,Copper,primary,56,17116,US-Grid,1385,natural_gas,truck,601,85,78,25,USA,user
Co-proj-4434,1 tonne,Copper,secondary,34,7648,CN-Grid,1667,biomass,ship,1036,86,38,32,USA,extracted
Co-proj-4435,1 tonne,Copper,secondary,48,1841,US-Grid,396,coal,truck,1908,99,47,49,India,user
Co-proj-4436,1 tonne,Copper,primary,78,7267,CN-Grid,1230,biomass,rail,781,88,30,36,India,extracted
Co-proj-4437,1 tonne,Copper,mix,25,2987,IN-Grid,1023,coal,ship,1730,90,62,8,USA,user
Al-proj-4438,1 tonne,Aluminium,secondary,89,1482,US-Grid,1257,natural_gas,ship,964,92,59,34,China,extracted
Co-proj-4439,1 tonne,Copper,secondary,34,6176,CN-Grid,465,oil,truck,1359,98,94,14,India,predicted
Al-proj-4440,1 tonne,Aluminium,mix,75,3683,CN-Grid,274,coal,ship,1568,92,91,38,China,user
Al-proj-4441,1 tonne,Aluminium,primary,22,2794,CN-Grid,1960,oil,ship,1371,96,88,48,India,predicted
Co-proj-4442,1 tonne,Copper,mix,45,4126,EU-Grid,1729,natural_gas,rail,769,90,35,12,USA,extracted
Co-proj-4443,1 tonne,Copper,secondary,87,3031,EU-Grid,1993,coal,ship,1766,89,37,42,China,predicted
Al-proj-4444,1 tonne,Aluminium,mix,70,4658,IN-Grid,1454,coal,truck,782,97,86,20,Europe,user
Al-proj-4445,1 tonne,Aluminium,secondary,31,2607,EU-Grid,280,coal,truck,128,90,67,44,Europe,extracted
Co-proj-4446,1 tonne,Copper,mix,38,1879,EU-Grid,1046,biomass,rail,258,86,70,18,Europe,extracted
Co-proj-4447,1 tonne,Copper,primary,80,6573,US-Grid,1713,oil,truck,108,88,27,19,China,extracted
Al-proj-4448,1 tonne,Aluminium,primary,79,8015,EU-Grid,849,natural_gas,rail,289,89,24,16,Europe,user
Al-proj-4449,1 tonne,Aluminium,primary,33,10220,CN-Grid,1967,coal,rail,600,97,52,7,USA,user
Co-proj-4450,1 tonne,Copper,mix,75,5703,IN-Grid,866,oil,truck,476,85,64,21,China,user
Co-proj-4451,1 tonne,Copper,secondary,80,1831,EU-Grid,1243,oil,rail,1317,98,68,6,China,extracted
Co-proj-4452,1 tonne,Copper,secondary,20,6893,EU-Grid,840,natural_gas,truck,846,86,78,14,USA,predicted
Al-proj-4453,1 tonne,Aluminium,primary,31,9992,CN-Grid,410,biomass,truck,580,91,20,46,USA,predicted
Al-proj-4454,1 tonne,Aluminium,primary,47,11978,US-Grid,1373,natural_gas,rail,1126,95,54,20,Europe,user
Al-proj-4455,1 tonne,Aluminium,mix,71,4663,EU-Grid,1506,oil,rail,448,90,52,40,USA,predicted
Al-proj-4456,1 tonne,Aluminium,primary,71,6338,CN-Grid,610,oil,rail,516,96,92,10,India,predicted
Al-proj-4457,1 tonne,Aluminium,mix,42,2485,IN-Grid,479,oil,ship,455,99,46,8,China,extracted
Al-proj-4458,1 tonne,Aluminium,primary,21,7695,US-Grid,541,natural_gas,truck,918,98,29,7,China,extracted
Al-proj-4459,1 tonne,Aluminium,primary,75,4091,CN-Grid,1503,coal,rail,106,87,50,43,India,extracted
Al-proj-4460,1 tonne,Aluminium,mix,75,4001,IN-Grid,848,biomass,rail,1414,93,24,40,India,user
Al-proj-4461,1 tonne,Aluminium,secondary,87,906,US-Grid,467,biomass,rail,1473,97,59,28,China,predicted
Co-proj-4462,1 tonne,Copper,mix,65,2623,EU-Grid,1913,oil,truck,689,95,67,13,India,extracted
Co-proj-4463,1 tonne,Copper,secondary,70,6891,EU-Grid,314,oil,ship,1565,95,76,11,China,extracted
Al-proj-4464,1 tonne,Aluminium,secondary,38,4976,US-Grid,1656,oil,ship,998,98,83,50,USA,user
Al-proj-4465,1 tonne,Aluminium,secondary,56,4005,IN-Grid,866,natural_gas,ship,347,87,82,19,USA,extracted
Co-proj-4466,1 tonne,Copper,secondary,20,2795,EU-Grid,57,coal,rail,1674,85,76,6,India,extracted
Al-proj-4467,1 tonne,Aluminium,mix,86,775,IN-Grid,90,natural_gas,truck,1527,88,48,18,USA,predicted
Al-proj-4468,1 tonne,Aluminium,secondary,51,3153,US-Grid,398,biomass,truck,427,92,78,41,China,extracted
Co-proj-4469,1 tonne,Copper,mix,23,3132,EU-Grid,203,oil,truck,1889,92,47,11,India,extracted
Al-proj-4470,1 tonne,Aluminium,primary,32,8208,US-Grid,1128,coal,truck,568,92,47,33,USA,extracted
Al-proj-4471,1 tonne,Aluminium,primary,30,8364,EU-Grid,1376,oil,truck,1264,86,82,26,India,predicted
Co-proj-4472,1 tonne,Copper,secondary,21,4516,US-Grid,135,coal,truck,605,88,42,20,Europe,extracted
Al-proj-4473,1 tonne,Aluminium,secondary,22,2207,US-Grid,1247,natural_gas,rail,1334,85,88,39,China,predicted
Co-proj-4474,1 tonne,Copper,secondary,54,1142,IN-Grid,1044,coal,truck,1726,91,30,31,USA,user
Co-proj-4475,1 tonne,Copper,primary,72,18867,CN-Grid,1948,coal,truck,1648,85,78,33,India,predicted
Co-proj-4476,1 tonne,Copper,secondary,32,2616,US-Grid,777,natural_gas,truck,1937,98,27,18,Europe,extracted
Co-proj-4477,1 tonne,Copper,secondary,23,977,EU-Grid,953,oil,ship,612,92,66,25,Europe,extracted
Co-proj-4478,1 tonne,Copper,primary,47,15084,EU-Grid,1638,biomass,truck,559,96,84,36,India,extracted
Al-proj-4479,1 tonne,Aluminium,secondary,21,2659,EU-Grid,1677,biomass,ship,1747,95,41,25,USA,user
Co-proj-4480,1 tonne,Copper,primary,35,14874,CN-Grid,1641,natural_gas,rail,1335,91,36,30,India,predicted
Al-proj-4481,1 tonne,Aluminium,mix,59,2932,US-Grid,1283,oil,rail,429,86,81,27,USA,extracted
Al-proj-4482,1 tonne,Aluminium,primary,55,13067,US-Grid,391,natural_gas,rail,893,96,38,16,Europe,user
Al-proj-4483,1 tonne,Aluminium,primary,70,6677,EU-Grid,886,natural_gas,ship,1411,97,50,40,USA,user
Al-proj-4484,1 tonne,Aluminium,secondary,83,3090,US-Grid,599,oil,ship,1730,93,81,18,USA,predicted
Co-proj-4485,1 tonne,Copper,primary,34,9903,IN-Grid,664,coal,ship,1403,97,45,31,USA,predicted
Al-proj-4486,1 tonne,Aluminium,secondary,33,2027,IN-Grid,396,coal,rail,499,85,92,41,Europe,user
Al-proj-4487,1 tonne,Aluminium,secondary,77,2694,IN-Grid,1903,natural_gas,ship,891,86,74,14,USA,user
Al-proj-4488,1 tonne,Aluminium,mix,48,555,US-Grid,1972,oil,rail,1245,85,88,45,Europe,user
Al-proj-4489,1 tonne,Aluminium,primary,63,10063,IN-Grid,1463,coal,truck,1587,94,59,17,Europe,predicted
Al-proj-4490,1 tonne,Aluminium,mix,63,3036,US-Grid,1797,oil,rail,1833,94,57,39,India,user
Co-proj-4491,1 tonne,Copper,mix,38,7205,EU-Grid,976,natural_gas,truck,332,87,22,46,China,extracted
Al-proj-4492,1 tonne,Aluminium,primary,60,11874,IN-Grid,1613,coal,rail,1080,98,57,8,USA,predicted
Co-proj-4493,1 tonne,Copper,mix,58,5483,EU-Grid,176,oil,ship,1282,99,21,42,USA,predicted
Co-proj-4494,1 tonne,Copper,secondary,65,4399,US-Grid,1250,oil,rail,331,88,35,7,USA,extracted
Co-proj-4495,1 tonne,Copper,mix,83,4796,IN-Grid,401,natural_gas,rail,1568,97,64,9,USA,user
Al-proj-4496,1 tonne,Aluminium,mix,75,1136,CN-Grid,55,coal,rail,316,89,66,24,USA,user
